,text,created,statusSource,screenName,retweetCount,isRetweet
286,"RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization. https://t.co/9NheK63TPg",11/23/2016 17:33,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",legenddhananjay,95,TRUE
287,.@RajanAnandan would be interesting to look at this research again in light of #demonetization.. A real #blackswan!… https://t.co/cVUn1WF4IS,11/23/2016 17:33,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",adisave,0,FALSE
288,#Demonetization Is Disaster!  @naam_pk,11/23/2016 17:33,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",AAPVind,7,FALSE
289,"RT @Joydeep_911: Calling all Nationalists to join...
Walk for #CorruptionFreeIndia and spread the benefits of #Demonetization among the mas…",11/23/2016 17:32,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",56perumal,112,TRUE
290,"RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization
. https://t.co/9NheK63TPg",11/23/2016 17:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",itsmeAdii1221,95,TRUE
291,RT @Hemant_80: Did you vote on #Demonetization on Modi survey app?,11/23/2016 17:32,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",dimwittedjoker,66,TRUE
292,"RT @kapil_kausik: #Doltiwal I mean #JaiChandKejriwal is ""hurt"" by #Demonetization as the same has rendered USELESS <ed><U+00A0><U+00BD><ed><U+00B1><U+0089> ""acquired funds"" No wo…",11/23/2016 17:32,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",alokbehera,20,TRUE
293,"Things are very fast getting back to normal. No long queues in Bhopal banks and ATMs anymore.
#DeMonetization",11/23/2016 17:32,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AmanTainguria22,0,FALSE
294,@ArvindKejriwal @AamAadmiParty how you guys reached 8 lakh ghotala in #Demonetization process. Pls explain the number @TimesNow,11/23/2016 17:32,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Devtech11,0,FALSE
295,"World is full of #smart #people
#demonetization https://t.co/JTLnZ8hD2d",11/23/2016 17:32,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",balramkverma,0,FALSE
296,RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists have…,11/23/2016 17:31,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",irmanprakash,637,TRUE
297,RT @mrpatel1954: #Demonetization has long term benefits. Pain now is temporary. Let us help #nation to make #India #corruption free.,11/23/2016 17:31,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",maniram50,17,TRUE
298,RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists have…,11/23/2016 17:30,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",_Proud_Indian_,637,TRUE
299,"RT @DrGPradhan: 8

This tweet of @minimathur BIBI explains why she is having a prob with #demonetization ..In first part she says she can't…",11/23/2016 17:30,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DhirajRathod03,76,TRUE
300,RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists have…,11/23/2016 17:30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tejash_m,637,TRUE
301,"RT @Savitri4Ever: Wow! #Demonetization Survey Response: 5 Lakh citizens in little over 24 hrs!
Participate now!
https://t.co/pwVrLD6tSg
via…",11/23/2016 17:30,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Savitri4Ever,1,TRUE
302,"RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization
. https://t.co/9NheK63TPg",11/23/2016 17:30,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",sanjayjoshi27,95,TRUE
303,"RT @DrGPradhan: 8

This tweet of @minimathur BIBI explains why she is having a prob with #demonetization ..In first part she says she can't…",11/23/2016 17:30,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",angadi_ashok,76,TRUE
304,"RT @kapil_kausik: #Doltiwal I mean #JaiChandKejriwal is ""hurt"" by #Demonetization as the same has rendered USELESS <ed><U+00A0><U+00BD><ed><U+00B1><U+0089> ""acquired funds"" No wo…",11/23/2016 17:30,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RaghuramanMenon,20,TRUE
305,"RT @Gadgets360: After the #demonetization, searches about #NarendraModi's app are trending on app stores https://t.co/ZetKRqqClX",11/23/2016 17:29,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",priyankmunjoshi,11,TRUE
306,RT @ajit_ranade: Not surgical strike. It's the nuclear button. This is Modi's Pokhran. Kudos #demonetization,11/23/2016 17:29,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",preetamks,441,TRUE
307,"RT @DrKumarVishwas: And the Oscar goes to ""Mr.<U+092D><U+093E><U+0935><U+0941><U+0915>"" <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A5><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>#demonetization https://t.co/ObQrhlNSL6",11/23/2016 17:29,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",astro121995,954,TRUE
308,"Amazing how videos showing ppl happy with #demonetization end up as mobile forwards, unhappy videos land on @sardesairajdeep tl #prestitutes",11/23/2016 17:28,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HailYoda,0,FALSE
309,RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists have…,11/23/2016 17:28,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",praveen12rajan,637,TRUE
310,"Rahul Gandhi-'PM favours Rich people',@OfficeofRG who do u think Peons and sarkari babu are? #Demonetization",11/23/2016 17:28,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",pragya_9,0,FALSE
311,"RT @harshkkapoor: #DeMonetization survey results after 24 hours
5Lacs opinions
Amazing response&amp; Commitment in fight against Blackmoney
@na…",11/23/2016 17:28,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",intolerantIndi6,59,TRUE
312,RT @kanimozhi: Ts is exactly what Pappu &amp; opposition has done to themselves by opposing #Demonetization Now none can stop Modi bandwagon ti…,11/23/2016 17:28,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ShrimanYogee,41,TRUE
313,"#Demonetization modi ji just like your survey,mrs. clinton  was also winning the elections in all the surveys!",11/23/2016 17:27,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",astro121995,0,FALSE
314,"RT @harshkkapoor: #DeMonetization survey results after 24 hours
5Lacs opinions
Amazing response&amp; Commitment in fight against Blackmoney
@na…",11/23/2016 17:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bhavnapb,59,TRUE
315,RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists have…,11/23/2016 17:27,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ashishvr1,637,TRUE
316,RT @MDiplomacyWORLD: Acid test for #Modi and #BJP: #Demonetization hits #Indian life #India #banking #SouthAsia https://t.co/394uVTOM2l,11/23/2016 17:27,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",presscode,3,TRUE
317,RT @MDiplomacyWORLD: Acid test for #Modi and #BJP: #Demonetization hits #Indian life #India #banking #SouthAsia https://t.co/394uVTOM2l,11/23/2016 17:27,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",MDTravelMag,3,TRUE
318,RT @MDiplomacyWORLD: Acid test for #Modi and #BJP: #Demonetization hits #Indian life #India #banking #SouthAsia https://t.co/394uVTOM2l,11/23/2016 17:27,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",DGiannakopoulos,3,TRUE
319,RT @RealHistoryPic: Can't say anything about Productivity but Creativity has increased after #Demonetization.(2016) https://t.co/0fMh3UMbVq,11/23/2016 17:27,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>",ZedLens,1158,TRUE
320,RT @Hemant_80: Did you vote on #Demonetization on Modi survey app?,11/23/2016 17:26,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mpuneet321,66,TRUE
321,Acid test for #Modi and #BJP: #Demonetization hits #Indian life #India #banking #SouthAsia https://t.co/394uVTOM2l,11/23/2016 17:26,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MDiplomacyWORLD,3,FALSE
322,RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists have…,11/23/2016 17:26,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",a799612,637,TRUE
323,RT @ModiBharosa: Putting Nation over Party Politics #nitishkumar supports PM @narendramodi on #Demonetization https://t.co/UodwXdPMmG,11/23/2016 17:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ssborkar,275,TRUE
324,"RT @kapil_kausik: #Doltiwal I mean #JaiChandKejriwal is ""hurt"" by #Demonetization as the same has rendered USELESS <ed><U+00A0><U+00BD><ed><U+00B1><U+0089> ""acquired funds"" No wo…",11/23/2016 17:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hkgupta16,20,TRUE
325,"RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization
. https://t.co/9NheK63TPg",11/23/2016 17:25,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PikuKaushal,95,TRUE
326,"RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization
. https://t.co/9NheK63TPg",11/23/2016 17:25,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",tarunpall,95,TRUE
327,"RT @ModiBharosa: Huge support for PM @narendramodi ’s #demonetization Move Across the Nation 
80-86% people back demonetization: C-voter su…",11/23/2016 17:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sohal_sunil,270,TRUE
328,RT @Dipankar_cpiml: The Modi app on #DeMonetization proves once again that the govt is totally indifferent to the mounting misery and hards…,11/23/2016 17:25,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TaherMdSaheb,45,TRUE
329,RT @Dipankar_cpiml: The Modi app on #DeMonetization proves once again that the govt is totally indifferent to the mounting misery and hards…,11/23/2016 17:25,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",romandsouza,45,TRUE
330,"RT @DrGPradhan: 8

This tweet of @minimathur BIBI explains why she is having a prob with #demonetization ..In first part she says she can't…",11/23/2016 17:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",arvindnayak1,76,TRUE
331,"Post the #Indian currency #Demonetization move, #BJP or #Modi has garnered a huge base of #Foes and #Psychopaths... https://t.co/AZ4QUvkptF",11/23/2016 17:24,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",ISupportILP,0,FALSE
332,"RT @Atheist_Krishna: The effect of #Demonetization !!
. https://t.co/A8of7zh2f5",11/23/2016 17:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",itsmeAdii1221,45,TRUE
333,"So this is what #Demonetization has done (aside killing over 55 people).
#CashRush #BlackMoney https://t.co/ybgj19WYpo",11/23/2016 17:23,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",dinjalfeed,0,FALSE
334,"RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization
. https://t.co/9NheK63TPg",11/23/2016 17:23,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",nansknight,95,TRUE
335,RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists have…,11/23/2016 17:23,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rathordeepak,637,TRUE
336,Reduce the perks &amp; benefits of all MP's and MLA's by 50% . #demonetization,11/23/2016 17:23,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",WITTYCUPID,0,FALSE
337,RT @Dipankar_cpiml: The Modi app on #DeMonetization proves once again that the govt is totally indifferent to the mounting misery and hards…,11/23/2016 17:23,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ehteshamheyat,45,TRUE
338,"RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization
. https://t.co/9NheK63TPg",11/23/2016 17:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Cricket_Holic,95,TRUE
339,"RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization
. https://t.co/9NheK63TPg",11/23/2016 17:23,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",abhijeetkum,95,TRUE
340,"The only thing I have gained from Modi's #demonetization is one addiction to my Hindi vocabulary. I now know the meaning of ""bewafa"".
#India",11/23/2016 17:23,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",cheesionette,0,FALSE
341,"RT @kapil_kausik: #Doltiwal I mean #JaiChandKejriwal is ""hurt"" by #Demonetization as the same has rendered USELESS <ed><U+00A0><U+00BD><ed><U+00B1><U+0089> ""acquired funds"" No wo…",11/23/2016 17:23,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PZavar,20,TRUE
342,"RT @Atheist_Krishna: BEFORE and AFTER Gandhi ji heard they are standing there against #Demonetization
. https://t.co/9NheK63TPg",11/23/2016 17:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",prahladkr,95,TRUE
343,RT @kanimozhi: Ts is exactly what Pappu &amp; opposition has done to themselves by opposing #Demonetization Now none can stop Modi bandwagon ti…,11/23/2016 17:22,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kanimozhi,41,TRUE
344,"RT @DrGPradhan: 8

This tweet of @minimathur BIBI explains why she is having a prob with #demonetization ..In first part she says she can't…",11/23/2016 17:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HirayYashwant,76,TRUE
345,@ArvindKejriwal  kindly bring your application for real survey on #demonetization to know actual truth how unhappy people are..,11/23/2016 17:22,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",shakeeb_a_khan,0,FALSE
346,RT @kanimozhi: Ts is exactly what Pappu &amp; opposition has done to themselves by opposing #Demonetization Now none can stop Modi bandwagon ti…,11/23/2016 17:21,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Deepak26Shah,41,TRUE
